Date,VIX,AAA,BBB,VIX_lag,AAA_lag,BBB_lag
2024-06-28,2.5209170535797867,1.6054298910365616,1.7387102481382397,2.5047092583846835,1.5933085305042167,1.7298840655099674
2024-07-01,2.5030739755952336,1.6193882432872684,1.7544036826842861,2.5209170535797867,1.6054298910365616,1.7387102481382397
2024-07-02,2.487403507789679,1.6094379124341003,1.7457155307266483,2.5030739755952336,1.6193882432872684,1.7544036826842861
2024-07-03,2.4923786772477015,1.5933085305042167,1.7316555451583497,2.487403507789679,1.6094379124341003,1.7457155307266483
2024-07-05,2.5241273262614996,1.5789787049493917,1.7173950539391927,2.4923786772477015,1.5933085305042167,1.7316555451583497
2024-07-08,2.5152741771529077,1.5789787049493917,1.7173950539391927,2.5241273262614996,1.5789787049493917,1.7173950539391927
2024-07-09,2.52652834277473,1.5810384379124025,1.7191887763932197,2.5152741771529077,1.5789787049493917,1.7173950539391927
2024-07-10,2.5533438410275884,1.5789787049493917,1.7191887763932197,2.52652834277473,1.5810384379124025,1.7191887763932197
2024-07-11,2.55877650425956,1.5623463049002497,1.7029282555214393,2.5533438410275884,1.5789787049493917,1.7191887763932197
2024-07-12,2.5225235164208617,1.5539252025038417,1.6956156086751528,2.55877650425956,1.5623463049002497,1.7029282555214393
2024-07-15,2.574137774793312,1.5623463049002497,1.6992786164338898,2.5225235164208617,1.5539252025038417,1.6956156086751528
2024-07-16,2.5794589349159778,1.5518087995974639,1.691939133945844,2.574137774793312,1.5623463049002497,1.6992786164338898
2024-07-17,2.6727683553440564,1.5518087995974639,1.691939133945844,2.5794589349159778,1.5518087995974639,1.691939133945844
2024-07-18,2.7682041430792563,1.5602476682433286,1.6992786164338898,2.6727683553440564,1.5518087995974639,1.691939133945844
2024-07-19,2.804571795802497,1.5686159179138452,1.706564623164823,2.7682041430792563,1.5602476682433286,1.6992786164338898
2024-07-22,2.7020321185427174,1.572773928062509,1.7083778602890038,2.804571795802497,1.5686159179138452,1.706564623164823
2024-07-23,2.689207131441274,1.5706970841176697,1.706564623164823,2.7020321185427174,1.572773928062509,1.7083778602890038
2024-07-24,2.892591565384329,1.5789787049493917,1.7119945007591924,2.689207131441274,1.5706970841176697,1.706564623164823
2024-07-25,2.9156061794795076,1.5748464676644813,1.7101878155342434,2.892591565384329,1.5789787049493917,1.7119945007591924
2024-07-26,2.796671355516472,1.5623463049002497,1.6992786164338898,2.9156061794795076,1.5748464676644813,1.7101878155342434
2024-07-29,2.8094027183426014,1.55814461804655,1.6956156086751528,2.796671355516472,1.5623463049002497,1.6992786164338898
2024-07-30,2.8729995383614964,1.556037135706985,1.6937790608678513,2.8094027183426014,1.55814461804655,1.6956156086751528
2024-07-31,2.794839368482153,1.536867219599265,1.6808279085207734,2.8729995383614964,1.556037135706985,1.6937790608678513
2024-08-01,2.9226238099414155,1.5260563034950492,1.6714733033535532,2.794839368482153,1.536867219599265,1.6808279085207734
2024-08-02,3.152308554501536,1.4883995840570443,1.6428726885203377,2.9226238099414155,1.5260563034950492,1.6714733033535532
2024-08-05,3.6524747643078785,1.4951487660319727,1.6563214983329508,3.152308554501536,1.4883995840570443,1.6428726885203377
2024-08-06,3.3217933258352854,1.5151272329628591,1.6695918352538475,3.6524747643078785,1.4951487660319727,1.6563214983329508
2024-08-07,3.32683298007059,1.5195132049061133,1.673351238177753,3.3217933258352854,1.5151272329628591,1.6695918352538475
2024-08-08,3.1692653627985705,1.5238800240724537,1.6789639750827108,3.32683298007059,1.5195132049061133,1.673351238177753
2024-08-09,3.014063271438193,1.5173226235262947,1.6714733033535532,3.1692653627985705,1.5238800240724537,1.6789639750827108
